APPLICATION_NUMBER,APPLICATION_DATE,CUSTOMER_TYPE,CALCULATION_TYPE,CUSTOMER_DOB,CUSTOMER_AGE,CO_APPLICANT_DOB,CO_APPLICANT_AGE,FINANCE_AMOUNT,TENURE_IN_MONTH,TENURE_IN_YEAR,PARTIAL_FINANCE_AMOUNT,PARTIAL_TENURE,PREMIUM,CREATED_ON
25159717495,2025-08-06,CUSTOMER,FULL,1973-01-01,52,NULL,0,300000,23,2,0,0,11375,"2025-08-06 12:38:28"
25159716513,2025-08-06,CUSTOMER,FULL,1995-10-31,29,NULL,0,395600,60,5,0,0,5061,"2025-08-06 12:38:12"
25159711022,2025-08-05,CUSTOMER,FULL,2002-05-21,23,1975-05-25,50,500000,47,4,0,0,4679,"2025-08-06 12:37:58"
25159717410,2025-08-06,CUSTOMER,FULL,1989-01-01,36,1991-12-28,33,240000,36,3,0,0,2855,"2025-08-06 12:37:09"
25159706932,2025-08-05,CUSTOMER,FULL,1985-02-05,40,NULL,-1,270000,36,3,0,0,4219,"2025-08-06 12:37:03"
25159684246,2025-08-04,CUSTOMER,FULL,1997-01-07,28,1965-01-01,60,834000,60,5,0,0,9684,"2025-08-06 12:36:51"
8800130342,2025-08-06,CUSTOMER,FULL,1997-08-02,28,NULL,0,1200000,60,5,0,0,15421,"2025-08-06 12:36:48"
8800455579,2025-08-01,CUSTOMER,FULL,1988-08-15,36,1986-11-05,38,285000,60,5,0,0,4833,"2025-08-06 12:35:57"
25159536025,2025-07-31,CUSTOMER,FULL,1987-01-26,38,NULL,-1,1200000,60,5,0,0,21906,"2025-08-06 12:35:33"
8800400747,2025-08-05,CUSTOMER,FULL,1985-07-01,40,1976-07-01,49,700000,60,5,0,0,16331,"2025-08-06 12:35:26"
25159691459,2025-08-04,CUSTOMER,FULL,1977-01-01,48,1972-01-01,53,299000,24,2,0,0,7678,"2025-08-06 12:35:08"
8800262020,2025-08-06,CUSTOMER,FULL,1997-01-01,28,NULL,0,400000,36,3,0,0,3578,"2025-08-06 12:35:04"
25159717248,2025-08-06,CUSTOMER,FULL,2005-01-01,20,NULL,0,550000,36,3,0,0,4816,"2025-08-06 12:34:55"
25159677112,2025-08-02,CUSTOMER,FULL,1999-04-15,26,1978-01-01,47,1150000,83,7,0,0,18334,"2025-08-06 12:34:33"
25159703071,2025-08-05,CO-APPLICANT,"PARTIAL FINANCE AMOUNT",1960-06-01,65,1979-06-01,46,200000,36,3,150000,0,3925,"2025-08-06 12:34:24"
8800382600,2025-07-31,CUSTOMER,FULL,1992-01-01,33,NULL,-1,295000,36,3,0,0,2827,"2025-08-06 12:34:12"
25159046515,2025-07-20,CUSTOMER,FULL,1997-03-20,28,NULL,-1,325000,60,5,0,0,3774,"2025-08-06 12:33:59"
8800486036,2025-08-06,CUSTOMER,FULL,1992-01-01,33,NULL,0,300000,24,2,0,0,2369,"2025-08-06 12:33:48"
25159508778,2025-07-31,CUSTOMER,FULL,1990-01-01,35,NULL,-1,340000,35,3,0,0,3483,"2025-08-06 12:33:05"
8800533401,2025-08-04,CUSTOMER,FULL,2000-06-10,25,NULL,-1,150000,24,2,0,0,1045,"2025-08-06 12:32:57"
25159694072,2025-08-06,CUSTOMER,FULL,1981-02-06,44,NULL,0,550000,47,4,0,0,14817,"2025-08-06 12:32:48"
25158901025,2025-08-04,CUSTOMER,FULL,1986-01-01,39,NULL,-1,300000,24,2,0,0,3194,"2025-08-06 12:32:37"
8800272841,2025-07-08,CUSTOMER,FULL,1995-01-01,30,1975-01-01,50,330000,36,3,0,0,3123,"2025-08-06 12:32:25"
8800350162,2025-08-04,CUSTOMER,FULL,1995-05-16,30,2002-05-11,23,650000,60,5,0,0,8767,"2025-08-06 12:32:13"
25159703156,2025-08-05,CUSTOMER,FULL,2001-07-25,24,1985-01-01,40,80000,18,2,0,0,557,"2025-08-06 12:32:10"
25159718109,2025-08-06,CUSTOMER,FULL,1992-01-01,33,NULL,0,290000,36,3,0,0,2779,"2025-08-06 12:32:10"
8800212434,2025-08-02,CUSTOMER,FULL,1993-01-01,32,NULL,-1,60000,12,1,0,0,460,"2025-08-06 12:31:51"
25159111514,2025-07-24,CUSTOMER,FULL,2005-09-24,19,1986-09-29,38,996000,72,6,0,0,12529,"2025-08-06 12:31:42"
25159715837,2025-08-06,CUSTOMER,FULL,1998-03-30,27,NULL,0,370000,30,3,0,0,3332,"2025-08-06 12:31:18"
25159717137,2025-08-06,CUSTOMER,FULL,1997-01-01,28,1998-07-20,27,400000,48,4,0,0,4352,"2025-08-06 12:31:14"
8800501909,2025-07-28,CUSTOMER,FULL,1997-12-31,27,1999-02-16,26,332000,42,4,0,0,3338,"2025-08-06 12:31:11"
25159715022,2025-08-06,CUSTOMER,FULL,1991-01-01,34,NULL,0,220000,30,3,0,0,2384,"2025-08-06 12:30:57"
25159007668,2025-07-22,CUSTOMER,FULL,1999-01-01,26,NULL,-1,470000,48,4,0,0,5009,"2025-08-06 12:30:42"
8800274639,2025-08-06,CO-APPLICANT,FULL,1976-01-01,49,2006-01-01,19,300000,48,4,0,0,3148,"2025-08-06 12:30:20"
8800338267,2025-08-05,CUSTOMER,FULL,1996-02-06,29,NULL,-1,450000,48,4,0,0,4987,"2025-08-06 12:30:12"
8800417326,2025-08-06,CUSTOMER,FULL,1993-07-20,32,NULL,0,330000,29,3,0,0,3310,"2025-08-06 12:30:11"
25158990380,2025-07-16,CUSTOMER,FULL,1987-08-20,37,NULL,-1,940000,48,4,0,0,14842,"2025-08-06 12:30:04"
8800480481,2025-08-06,CUSTOMER,FULL,1990-01-01,35,NULL,0,220000,36,3,0,0,2498,"2025-08-06 12:29:57"
25159660051,2025-08-01,CUSTOMER,FULL,1997-01-01,28,NULL,-1,840000,5,1,0,0,3519,"2025-08-06 12:29:47"
25159286978,2025-07-29,CUSTOMER,FULL,1987-01-01,38,NULL,-1,250000,42,4,0,0,3897,"2025-08-06 12:29:29"
25159670014,2025-08-02,CUSTOMER,FULL,1997-10-11,27,NULL,-1,1390000,72,6,0,0,20126,"2025-08-06 12:29:27"
25159386978,2025-07-30,CUSTOMER,FULL,1991-02-01,34,NULL,-1,270000,30,3,0,0,2925,"2025-08-06 12:29:14"
8800092672,2025-08-06,CUSTOMER,FULL,1988-01-01,37,1957-01-01,68,350000,36,3,0,0,4473,"2025-08-06 12:29:13"
25159717770,2025-08-06,CUSTOMER,FULL,1982-08-16,42,NULL,0,900000,60,5,0,0,21548,"2025-08-06 12:29:07"
25155653700,2025-04-28,CUSTOMER,FULL,1988-01-01,37,NULL,-1,900000,36,3,0,0,11205,"2025-08-06 12:28:58"
25159663622,2025-08-01,CUSTOMER,FULL,1998-04-10,27,1976-01-01,49,350000,34,3,0,0,3152,"2025-08-06 12:28:42"
25159098048,2025-07-23,CUSTOMER,FULL,2004-01-01,21,1962-01-01,63,508580,48,4,0,0,5414,"2025-08-06 12:28:15"
8800544076,2025-08-06,CUSTOMER,FULL,1997-10-21,27,NULL,0,606000,48,4,0,0,6508,"2025-08-06 12:28:09"
8800242993,2025-08-06,CUSTOMER,FULL,2001-01-01,24,NULL,0,1050000,60,5,0,0,13109,"2025-08-06 12:28:02"
8800408232,2025-08-04,CUSTOMER,FULL,1982-08-25,42,NULL,-1,545000,72,6,0,0,17634,"2025-08-06 12:27:34"
25159717757,2025-08-06,CO-APPLICANT,FULL,1978-01-01,47,1989-01-01,36,600000,60,5,0,0,10677,"2025-08-06 12:27:17"
25159076488,2025-07-22,CUSTOMER,FULL,1991-01-02,34,1993-01-01,32,295000,42,4,0,0,3433,"2025-08-06 12:27:16"
8800524645,2025-07-30,CUSTOMER,FULL,1997-03-14,28,NULL,-1,895000,72,6,0,0,13307,"2025-08-06 12:27:04"
25159687956,2025-08-04,CUSTOMER,FULL,1990-07-03,35,NULL,-1,739000,36,3,0,0,7570,"2025-08-06 12:26:39"
25159714534,2025-08-05,CUSTOMER,FULL,1975-01-01,50,NULL,-1,350000,30,3,0,0,13212,"2025-08-06 12:26:34"
8800245783,2025-07-22,CUSTOMER,FULL,1980-11-03,44,1988-09-02,36,500000,24,2,0,0,8148,"2025-08-06 12:26:19"
25159714602,2025-08-06,CUSTOMER,FULL,1981-01-01,44,NULL,0,336500,36,3,0,0,6560,"2025-08-06 12:25:55"
8800424312,2025-08-06,CUSTOMER,FULL,1991-04-01,34,1997-01-01,28,470000,48,4,0,0,6256,"2025-08-06 12:25:53"
25159119842,2025-07-24,CUSTOMER,FULL,1999-02-09,26,1964-07-11,61,1200000,60,5,0,0,13637,"2025-08-06 12:25:47"
25159681158,2025-08-03,CUSTOMER,FULL,1981-01-01,44,NULL,-1,610000,60,5,0,0,17233,"2025-08-06 12:25:41"
25159713694,2025-08-05,CUSTOMER,FULL,1980-01-01,45,1988-09-15,36,137616,24,2,0,0,2441,"2025-08-06 12:24:31"
8800395850,2025-08-06,CO-APPLICANT,FULL,1975-01-01,50,2001-10-14,23,300000,36,3,0,0,2641,"2025-08-06 12:24:30"
25159679041,2025-08-02,CUSTOMER,FULL,1987-07-19,38,NULL,-1,522000,48,4,0,0,8137,"2025-08-06 12:24:20"
25159692311,2025-08-04,CUSTOMER,FULL,1999-07-25,26,1996-07-08,29,600000,42,4,0,0,6394,"2025-08-06 12:24:14"
25159717802,2025-08-06,CUSTOMER,FULL,1985-11-14,39,NULL,0,300000,24,2,0,0,3431,"2025-08-06 12:24:13"
8800379494,2025-08-06,CUSTOMER,FULL,1990-01-01,35,NULL,0,600000,36,3,0,0,6811,"2025-08-06 12:24:11"
25157917502,2025-06-30,CUSTOMER,FULL,1975-06-18,50,1980-03-18,45,4000000,60,5,0,0,228968,"2025-08-06 12:24:08"
25159416755,2025-07-30,CUSTOMER,FULL,1978-08-14,46,NULL,-1,690100,60,5,0,0,27215,"2025-08-06 12:24:07"
25159717968,2025-08-06,CUSTOMER,FULL,1993-08-17,31,1995-01-01,30,600000,48,4,0,0,7038,"2025-08-06 12:24:01"
25159716265,2025-08-06,CUSTOMER,FULL,2005-03-02,20,1965-05-16,60,1070000,60,5,0,0,11010,"2025-08-06 12:23:01"
25159717683,2025-08-06,CUSTOMER,FULL,1998-06-10,27,NULL,0,1400000,84,7,0,0,22567,"2025-08-06 12:22:56"
25159674092,2025-08-02,CUSTOMER,FULL,1998-02-01,27,NULL,-1,900000,60,5,0,0,10323,"2025-08-06 12:22:54"
25159147460,2025-07-26,CUSTOMER,FULL,1988-01-01,37,NULL,-1,609000,60,5,0,0,10514,"2025-08-06 12:22:53"
25159716498,2025-08-06,CUSTOMER,FULL,1987-03-21,38,NULL,0,200000,35,3,0,0,2724,"2025-08-06 12:22:25"
8800402028,2025-07-19,CUSTOMER,FULL,1978-01-01,47,NULL,-1,154000,24,2,0,0,3597,"2025-08-06 12:22:15"
25159717378,2025-08-06,CUSTOMER,FULL,1992-06-01,33,NULL,0,889000,60,5,0,0,11582,"2025-08-06 12:22:01"
8800479413,2025-08-02,CUSTOMER,FULL,1982-12-12,42,NULL,-1,300000,30,3,0,0,5456,"2025-08-06 12:21:30"
25159715998,2025-08-06,CUSTOMER,FULL,1999-07-05,26,1997-01-01,28,521000,54,5,0,0,6536,"2025-08-06 12:21:25"
25159156860,2025-07-26,CUSTOMER,FULL,1996-02-01,29,NULL,-1,300000,42,4,0,0,3084,"2025-08-06 12:21:14"
8800357444,2025-08-06,CUSTOMER,FULL,1978-01-01,47,1988-01-01,37,320000,30,3,0,0,9361,"2025-08-06 12:21:11"
8800501837,2025-08-06,CUSTOMER,FULL,1997-09-16,27,1960-06-15,65,700000,35,3,0,0,6303,"2025-08-06 12:20:55"
8800463462,2025-08-04,CUSTOMER,FULL,2000-04-15,25,NULL,-1,400000,28,3,0,0,3531,"2025-08-06 12:20:07"
8800533551,2025-08-05,CUSTOMER,FULL,1988-02-12,37,1965-07-08,60,700000,36,3,0,0,8855,"2025-08-06 12:19:33"
25159693752,2025-08-04,CUSTOMER,FULL,1984-03-01,41,NULL,-1,333000,36,3,0,0,5604,"2025-08-06 12:19:32"
25159714830,2025-08-06,CUSTOMER,FULL,1985-01-15,40,NULL,0,400000,35,3,0,0,6203,"2025-08-06 12:19:20"
25159716573,2025-08-06,CUSTOMER,FULL,1992-06-01,33,NULL,0,310000,18,2,0,0,2459,"2025-08-06 12:19:04"
25159028769,2025-07-18,CUSTOMER,FULL,1984-11-14,40,1961-07-01,64,400000,48,4,0,0,7746,"2025-08-06 12:19:03"
25159163146,2025-07-27,CUSTOMER,FULL,1980-01-01,45,1990-01-01,35,280000,36,3,0,0,5951,"2025-08-06 12:19:02"
8800403166,2025-07-30,CUSTOMER,FULL,1996-06-20,29,1958-01-01,67,245000,30,3,0,0,2229,"2025-08-06 12:18:48"
25159715718,2025-08-06,CUSTOMER,FULL,1981-04-01,44,NULL,0,1015000,60,5,0,0,28673,"2025-08-06 12:18:45"
25159715854,2025-08-06,CUSTOMER,FULL,2003-01-01,22,1978-01-01,47,310000,48,4,0,0,2879,"2025-08-06 12:18:41"
8800335629,2025-08-04,CUSTOMER,FULL,1974-08-24,50,NULL,-1,430000,60,5,0,0,24614,"2025-08-06 12:17:37"
8800474340,2025-08-06,CUSTOMER,FULL,1997-03-01,28,1972-07-24,53,750000,60,5,0,0,9638,"2025-08-06 12:17:36"
25159695121,2025-08-05,CUSTOMER,FULL,1996-07-07,29,1997-01-01,28,720000,48,4,0,0,7978,"2025-08-06 12:17:11"
8800309436,2025-08-06,CUSTOMER,FULL,1997-11-10,27,1960-01-01,65,520000,48,4,0,0,5584,"2025-08-06 12:17:09"
25159676781,2025-08-02,CUSTOMER,FULL,1982-01-01,43,1989-03-27,36,590000,60,5,0,0,15317,"2025-08-06 12:16:51"
25159715510,2025-08-06,CUSTOMER,FULL,1985-01-01,40,NULL,0,210000,36,3,0,0,3257,"2025-08-06 12:16:47"
25159716128,2025-08-06,CUSTOMER,FULL,1993-07-10,32,1995-07-18,30,200000,36,3,0,0,2006,"2025-08-06 12:16:42"
25159717041,2025-08-06,CUSTOMER,FULL,1995-01-01,30,NULL,0,151000,36,3,0,0,1406,"2025-08-06 12:16:19"
25159503891,2025-07-31,CUSTOMER,FULL,1993-01-01,32,NULL,-1,830000,60,5,0,0,10460,"2025-08-06 12:16:16"
8800477164,2025-08-06,CUSTOMER,FULL,1997-04-26,28,NULL,0,200000,20,2,0,0,1473,"2025-08-06 12:16:09"
8800491737,2025-07-30,CUSTOMER,FULL,2003-03-18,22,1972-01-01,53,535000,59,5,0,0,6269,"2025-08-06 12:15:46"
25159717783,2025-08-06,CUSTOMER,FULL,1977-10-06,47,NULL,0,530000,48,4,0,0,19006,"2025-08-06 12:15:34"
25159042227,2025-07-19,CUSTOMER,FULL,1997-01-02,28,NULL,-1,730000,36,3,0,0,6366,"2025-08-06 12:15:26"
25159709801,2025-08-05,CUSTOMER,FULL,1989-06-02,36,NULL,-1,950000,60,5,0,0,15571,"2025-08-06 12:13:55"
25159705657,2025-08-05,CUSTOMER,FULL,1993-01-01,32,NULL,-1,250000,36,3,0,0,2481,"2025-08-06 12:13:52"
25159102198,2025-07-24,CUSTOMER,FULL,1988-05-15,37,NULL,-1,940000,60,5,0,0,16228,"2025-08-06 12:13:49"
25159692288,2025-08-06,CUSTOMER,FULL,1995-08-17,29,1960-10-01,64,595000,84,7,0,0,10328,"2025-08-06 12:12:41"
25159717372,2025-08-06,CUSTOMER,FULL,1989-11-16,35,NULL,0,830000,60,5,0,0,11675,"2025-08-06 12:12:20"
25159715821,2025-08-06,CUSTOMER,FULL,1994-01-01,31,1957-01-01,68,400000,48,4,0,0,4692,"2025-08-06 12:12:03"
25159188282,2025-07-28,CUSTOMER,FULL,1990-08-08,34,NULL,-1,2600000,60,5,0,0,41357,"2025-08-06 12:12:02"
25159716637,2025-08-06,CUSTOMER,FULL,1981-10-14,43,NULL,0,600000,40,4,0,0,14550,"2025-08-06 12:11:57"
8800462562,2025-08-06,CUSTOMER,FULL,1987-09-29,37,NULL,0,120000,24,2,0,0,1133,"2025-08-06 12:11:32"
8800386087,2025-08-06,CUSTOMER,FULL,1995-05-02,30,2007-01-24,18,695000,60,5,0,0,9374,"2025-08-06 12:11:28"
8800136350,2025-08-06,CUSTOMER,FULL,1991-01-01,34,NULL,0,400000,24,2,0,0,3276,"2025-08-06 12:11:16"
25159670464,2025-08-02,CUSTOMER,FULL,1983-06-02,42,NULL,-1,330000,48,4,0,0,6671,"2025-08-06 12:11:15"
8800482817,2025-08-06,CUSTOMER,FULL,1990-07-02,35,NULL,0,203000,24,2,0,0,1735,"2025-08-06 12:11:15"
25159715057,2025-08-06,CUSTOMER,FULL,1990-05-01,35,1992-02-14,33,380000,36,3,0,0,4328,"2025-08-06 12:11:12"
25159670374,2025-08-02,CUSTOMER,FULL,1997-04-06,28,NULL,-1,318020,36,3,0,0,2774,"2025-08-06 12:10:50"
8800178231,2025-08-05,CUSTOMER,FULL,1988-05-16,37,NULL,-1,200000,24,2,0,0,1888,"2025-08-06 12:10:49"
8800404889,2025-07-31,CUSTOMER,FULL,2000-06-04,25,1966-01-01,59,970000,48,4,0,0,10325,"2025-08-06 12:10:40"
25159043169,2025-07-19,CUSTOMER,FULL,1990-01-01,35,NULL,-1,800000,60,5,0,0,13424,"2025-08-06 12:10:02"
25159684955,2025-08-04,CUSTOMER,FULL,2004-09-04,20,NULL,-1,350000,36,3,0,0,2730,"2025-08-06 12:09:52"
25159669371,2025-08-02,CUSTOMER,FULL,2006-05-31,19,2000-02-04,25,313000,36,3,0,0,2383,"2025-08-06 12:09:51"
25159717320,2025-08-06,CUSTOMER,FULL,1974-01-01,51,NULL,0,900000,60,5,0,0,54322,"2025-08-06 12:09:42"
25159664354,2025-08-01,CUSTOMER,FULL,1991-01-01,34,NULL,-1,500000,60,5,0,0,7954,"2025-08-06 12:09:32"
25159713948,2025-08-05,CUSTOMER,FULL,2001-01-01,24,2003-02-03,22,175000,36,3,0,0,1535,"2025-08-06 12:09:29"
8800487980,2025-08-04,CUSTOMER,FULL,1999-01-01,26,1966-01-01,59,350000,24,2,0,0,2437,"2025-08-06 12:09:06"
8800500556,2025-08-04,CUSTOMER,FULL,1994-03-20,31,NULL,-1,150000,18,2,0,0,1125,"2025-08-06 12:08:48"
25159677111,2025-08-02,CUSTOMER,FULL,1996-06-25,29,1971-01-01,54,820000,60,5,0,0,9667,"2025-08-06 12:08:46"
25159128832,2025-07-25,CUSTOMER,FULL,1979-08-03,45,1981-04-03,44,1890000,48,4,0,0,55488,"2025-08-06 12:08:42"
8800486414,2025-08-06,CUSTOMER,FULL,1992-03-04,33,1993-12-08,31,500000,48,4,0,0,6219,"2025-08-06 12:08:37"
8800292718,2025-08-06,CUSTOMER,FULL,1992-06-05,33,NULL,0,360000,33,3,0,0,3743,"2025-08-06 12:08:22"
25159716033,2025-08-06,CUSTOMER,FULL,1998-07-06,27,1949-01-15,76,300000,36,3,0,0,2702,"2025-08-06 12:08:20"
8800415925,2025-08-06,CUSTOMER,FULL,2003-01-10,22,NULL,0,294000,36,3,0,0,2353,"2025-08-06 12:07:48"
8800286928,2025-08-05,CUSTOMER,FULL,1996-01-10,29,NULL,-1,139000,24,2,0,0,1025,"2025-08-06 12:07:38"
25159716334,2025-08-06,CUSTOMER,"PARTIAL TENURE",1974-01-01,51,2004-07-04,21,628300,48,4,0,2,21501,"2025-08-06 12:07:01"
25159715792,2025-08-06,CUSTOMER,FULL,1978-01-01,47,NULL,0,200000,36,3,0,0,5801,"2025-08-06 12:06:52"
25159707434,2025-08-05,CUSTOMER,FULL,1996-06-06,29,1970-01-01,55,900000,48,4,0,0,9973,"2025-08-06 12:06:39"
25159033171,2025-08-05,CUSTOMER,FULL,1975-01-01,50,2004-07-05,21,400000,18,2,0,0,12400,"2025-08-06 12:06:36"
8800492536,2025-08-05,CUSTOMER,FULL,1974-01-01,51,NULL,-1,200000,24,2,0,0,6788,"2025-08-06 12:06:29"
25159715239,2025-08-06,CUSTOMER,FULL,1993-06-09,32,NULL,0,170000,24,2,0,0,1318,"2025-08-06 12:05:58"
25159715656,2025-08-06,CUSTOMER,FULL,1989-06-27,36,NULL,0,250000,35,3,0,0,2989,"2025-08-06 12:05:42"
8800236399,2025-08-06,CUSTOMER,FULL,1995-01-02,30,NULL,0,250000,24,2,0,0,1850,"2025-08-06 12:05:34"
25155069395,2025-08-04,CUSTOMER,FULL,1984-01-01,41,NULL,-1,250000,23,2,0,0,2961,"2025-08-06 12:04:58"
8800487476,2025-08-06,CUSTOMER,FULL,1985-07-11,40,NULL,0,300000,44,4,0,0,5647,"2025-08-06 12:04:46"
8800356929,2025-08-06,CUSTOMER,FULL,1995-01-01,30,NULL,0,1010000,60,5,0,0,12121,"2025-08-06 12:04:37"
8800559329,2025-08-06,CUSTOMER,FULL,1997-07-31,28,NULL,0,200000,24,2,0,0,1473,"2025-08-06 12:04:21"
25159705233,2025-08-05,CUSTOMER,FULL,1976-01-01,49,NULL,-1,335000,42,4,0,0,14168,"2025-08-06 12:04:14"
25159159422,2025-07-26,CUSTOMER,FULL,1997-08-01,27,NULL,-1,450000,48,4,0,0,4833,"2025-08-06 12:04:09"
25159715512,2025-08-06,CUSTOMER,FULL,1992-01-01,33,NULL,0,420000,48,4,0,0,5333,"2025-08-06 12:03:56"
25159717473,2025-08-06,CUSTOMER,FULL,1993-02-05,32,NULL,0,800000,60,5,0,0,10082,"2025-08-06 12:03:54"
8800509243,2025-08-04,CUSTOMER,FULL,1996-01-01,29,1995-01-01,30,90000,24,2,0,0,664,"2025-08-06 12:03:42"
25159717160,2025-08-06,CUSTOMER,FULL,1991-03-22,34,NULL,0,80000,24,2,0,0,656,"2025-08-06 12:03:14"
25159018606,2025-07-18,CUSTOMER,"PARTIAL TENURE",1970-01-01,55,NULL,-1,330000,48,4,0,2,15471,"2025-08-06 12:03:05"
8800408234,2025-08-06,CUSTOMER,FULL,1996-08-16,28,NULL,0,628000,72,6,0,0,9338,"2025-08-06 12:03:04"
25159388885,2025-07-30,CUSTOMER,FULL,1985-01-01,40,NULL,-1,300000,48,4,0,0,5810,"2025-08-06 12:02:43"
8800289714,2025-07-12,CUSTOMER,FULL,1982-04-29,43,NULL,-1,660000,36,3,0,0,13045,"2025-08-06 12:02:35"
8800164662,2025-07-25,CUSTOMER,FULL,1992-12-15,32,NULL,-1,380000,36,3,0,0,3812,"2025-08-06 12:02:23"
8800476229,2025-07-31,CUSTOMER,FULL,1992-06-02,33,NULL,-1,795000,71,6,0,0,13200,"2025-08-06 12:02:02"
